,age,date,operation_type,current_amount,monthly_income,available_credit,transaction_amount
37434,43,2023-11-13,P,35845.58783463255,10869.0,2000.0,4147.564226393831
37435,34,2023-11-10,T,33775.108218576286,12555.0,45304.110494330576,1191.6326407661477
37436,39,2023-10-29,R,18794.627747450653,7345.0,2000.0,2034.4324778360487
37437,45,2023-10-05,R,39455.35379695412,7253.0,95453.90617445286,2940.0917381252248
37438,39,2023-09-29,T,24567.89457404986,3667.0,15228.56752624748,3859.2547661757158
37439,49,2023-11-03,T,23459.56025499604,19750.0,2000.0,3597.8751654707103
37440,42,2023-09-10,T,23279.400316008447,7843.0,137729.92802635452,5803.76676333211
37441,34,2023-11-21,R,43000.81879665598,13116.0,72254.69607203743,6420.941114010408
37442,51,2023-11-16,T,33866.91637799415,24552.0,37365.54245490873,7664.655629855403
37443,42,2023-11-14,T,19670.641010170948,3990.0,20804.376764731198,4026.2549351382904
37444,28,2023-10-20,T,38734.30352431547,1218.0,2000.0,7697.017401456378
37445,29,2023-09-24,P,18545.8336477064,14702.0,2000.0,6925.604903658159
37446,23,2023-11-09,P,34927.85365369989,14448.0,129866.14255405565,3981.71307274342
37447,31,2023-09-24,R,35940.8688553847,12282.0,19620.79395646119,7319.821303722549
37448,33,2023-10-27,R,18751.223401136034,12518.0,72954.6752887647,4848.70144403613
37449,24,2023-11-15,P,33508.08784585821,4860.0,30171.42426430204,1749.6687518345657
37450,45,2023-09-01,R,5250.183562705348,5146.0,42247.041658729235,7190.679962410069
37451,28,2023-10-02,T,39604.749759136765,19974.0,2000.0,10440.215733405797
37452,32,2023-09-04,R,34445.73132531901,19646.0,38159.13434016313,4664.9289762042845
37453,49,2023-09-28,R,42559.8232473,7311.0,85011.5268387332,3936.2736055929645
37454,52,2023-09-08,T,25776.512271117477,15922.0,2000.0,2449.57778743308
37455,28,2023-09-27,T,7100.810426648608,0.0,2000.0,5789.84679102028
37456,41,2023-10-01,R,34414.19779015076,0.0,24585.812580421676,5038.516717200483
37457,49,2023-11-24,P,40614.943889637856,13222.0,2000.0,6970.662499101365
37458,34,2023-09-09,R,11623.042817182679,4628.0,2000.0,6337.350795671027
37459,39,2023-10-29,T,34487.64448497762,3787.0,2000.0,6332.9885361130055
37460,27,2023-09-04,T,8948.340494783031,18467.0,92008.98845373439,3730.019813564169
37461,43,2023-10-28,P,24530.286992226713,7636.0,96350.0721443338,3458.8040356615684
37462,43,2023-11-21,T,15531.325052640928,8863.0,85020.87645971574,5352.158773899318
37463,33,2023-11-19,T,21305.5140122359,0.0,28147.048927159438,6328.601573103509
37464,41,2023-11-21,R,27213.391553222864,15267.0,2000.0,4381.716423706508
37465,56,2023-09-11,R,16481.38978400587,0.0,2000.0,200.0
37466,32,2023-10-11,T,38466.33255919226,16588.0,10845.004625696809,5466.208548053299
37467,46,2023-10-14,P,19912.101578137976,10728.0,2000.0,3155.58892144665
37468,29,2023-10-21,T,27779.03838197144,11731.0,67045.3958854836,2813.9211148005406
37469,60,2023-09-22,P,35718.413550211495,11273.0,49637.44798382309,4142.784589122722
37470,42,2023-09-14,P,12810.74650271374,11301.0,96930.48840377318,4842.161373967066
37471,31,2023-10-17,P,17699.88339366034,5194.0,2000.0,4368.785593559347
37472,55,2023-09-22,T,23109.06854391618,5999.0,2000.0,200.0
37473,41,2023-09-29,P,11223.469500713123,0.0,2000.0,5378.989213471917
37474,36,2023-11-11,T,40821.334674664904,12725.0,2000.0,6552.290865749946
37475,37,2023-10-21,P,28590.420583234318,7757.0,54516.67457161631,8464.016625807732
37476,35,2023-09-20,T,47463.217849643304,5506.0,2000.0,5039.542584248789
37477,34,2023-11-24,P,51565.25754575711,18165.0,2000.0,7001.734611223644
37478,45,2023-10-12,P,19831.03374863422,9611.0,129643.37425763367,7764.729111533057
37479,33,2023-11-22,T,32609.161457005426,7899.0,73680.56961247206,2948.978004736705
37480,42,2023-10-16,P,49099.81904601349,119.0,2000.0,9401.946373382965
37481,48,2023-11-22,R,34358.2407691804,12802.0,75613.69853192182,2631.675941593693
37482,37,2023-10-23,P,20459.200560709454,0.0,2000.0,5679.219845086918
37483,37,2023-11-10,T,7240.826624587971,16032.0,2000.0,9056.382913621836
37484,48,2023-11-14,R,29030.44652437154,7265.0,69195.50538834228,8030.8234085573185
37485,37,2023-10-26,R,30666.24969965538,23702.0,42970.56456369049,7914.199227833072
37486,36,2023-09-14,T,33003.380553503695,9975.0,8911.558399984864,3077.566088952759
37487,50,2023-10-17,T,26233.5792655317,0.0,2000.0,4530.6963611157
37488,41,2023-11-01,T,49778.53820487509,3194.0,94243.33307416798,3594.6288339390685
37489,47,2023-11-27,P,21492.616961341868,0.0,2000.0,8170.48533655426
37490,50,2023-11-04,T,26790.48668998132,17908.0,31206.291557548142,4153.241327964971
37491,55,2023-09-12,T,28936.639067019936,6868.0,91201.2586282492,6659.158712091192
37492,35,2023-10-26,P,23835.999144650603,18917.0,2942.3151851163184,6530.791975967444
37493,44,2023-10-10,R,40395.8981009765,2456.0,2000.0,7057.586589601417
37494,37,2023-10-08,T,20094.32147008578,18146.0,56102.11664679265,2941.9674203201503
37495,32,2023-10-22,P,35891.5995110368,14547.0,26795.826437849646,5150.676614302173
37496,36,2023-10-29,R,38097.12020831641,2963.0,15396.847856438935,7143.267873200053
37497,37,2023-10-21,T,53620.67330400355,11626.0,37302.94113101796,5838.828410099407
37498,19,2023-10-09,T,16422.947911010207,7018.0,149664.97694883758,2068.778628417212
37499,47,2023-09-10,R,41099.14422903207,8444.0,30606.47753587506,7719.989427519931
37500,56,2023-09-19,R,33508.53574832378,11057.0,2000.0,3784.481242365464
37501,29,2023-09-28,T,25832.968135579864,29899.0,2000.0,5891.010609486824
37502,41,2023-09-10,T,22618.492839954855,20789.0,2000.0,6467.107667377854
37503,45,2023-09-25,R,33931.78866975701,14875.0,2000.0,7319.669901263372
37504,44,2023-09-14,R,41484.887529584186,0.0,2000.0,5301.484979660267
37505,18,2023-11-09,T,26573.41474401996,14508.0,2000.0,2695.020554868797
37506,33,2023-09-24,R,23574.35481299982,10702.0,154752.17170391293,2345.1573935529864
37507,46,2023-11-01,T,14362.39780227597,11563.0,2000.0,6170.96490970394
37508,38,2023-09-24,P,40434.28744174839,19068.0,168537.30111554544,2902.3263547311863
37509,45,2023-09-25,R,27494.65479143815,6358.0,2000.0,4066.199955885427
37510,33,2023-11-27,P,28855.492354845657,5934.0,2000.0,5242.1179736041295
37511,35,2023-09-30,R,32556.27965999631,22716.0,27118.012098470972,5443.65032583983
37512,27,2023-10-21,R,18434.3038165249,2117.0,40665.323030868996,3227.1043696042325
37513,34,2023-10-29,R,23270.777479433826,16188.0,2000.0,4461.701709651184
37514,32,2023-09-14,P,46971.90736621574,7745.0,112826.79468380989,4154.290738305701
37515,37,2023-10-21,P,47788.437259608814,16863.0,94396.97543443476,2247.9287809159628
37516,45,2023-10-19,R,20393.558152452933,4692.0,2000.0,8277.217455075335
37517,49,2023-10-22,P,22132.761619236415,12505.0,27796.92112962787,2663.614709262334
37518,42,2023-10-11,R,32555.83106322009,9292.0,64243.53018254761,3622.809910975043
37519,35,2023-10-29,R,17455.718382078878,17839.0,2000.0,5452.036140798105
37520,44,2023-11-29,R,24178.417316171046,19902.0,18501.634521038468,1587.212846932845
37521,26,2023-09-03,R,34644.71572745756,29213.0,57735.694611613915,6952.74934226042
37522,45,2023-10-25,R,29949.26459102501,13211.0,2256.8178576864266,6342.735548365708
37523,47,2023-09-23,R,26959.606930188627,0.0,76096.42353277889,6254.6202726173415
37524,53,2023-10-14,P,20092.22416132206,12796.0,57453.93879355631,4120.077780878501
37525,51,2023-11-27,P,22138.172158370933,11341.0,2000.0,200.0
37526,53,2023-11-09,R,44400.11044463615,13622.0,2000.0,3271.885891239683
37527,43,2023-09-23,P,22488.98031531438,11278.0,2000.0,3238.8581566556195
37528,50,2023-11-05,P,23127.874283303227,5806.0,19941.00029302138,2056.7113955432387
37529,51,2023-09-14,P,19613.618605716438,9026.0,2000.0,5972.06575445494
37530,42,2023-11-05,R,32241.43082402111,5313.0,2000.0,5195.593589274325
37531,43,2023-09-19,R,30329.981514946812,4779.0,14416.181357324502,6601.784633524321
37532,44,2023-11-19,R,16755.220429340086,0.0,2000.0,4608.0188365799395
37533,36,2023-09-30,R,15739.43625026937,9609.0,124470.76009210214,4394.765136863787
37534,40,2023-10-13,T,23684.676704615234,14604.0,2000.0,5335.283256079569
37535,33,2023-10-15,P,34350.38953909191,27943.5,7739.144181456002,6153.894179306149
37536,24,2023-09-25,R,21200.143667589084,0.0,114980.18251463627,3123.132717721828
37537,46,2023-10-15,P,35295.55155553422,27843.0,52480.16564390912,5310.172075010927
37538,44,2023-09-16,R,19952.95697334881,29519.0,81465.8024544603,6551.290285064014
37539,43,2023-09-28,T,39939.36268285697,14910.0,2000.0,3744.796590069058
37540,21,2023-11-04,T,35315.889990779346,23505.0,26446.864664088473,2611.7161607559224
37541,23,2023-10-27,R,21711.53374576747,2784.0,2000.0,7741.369935893961
37542,40,2023-11-19,P,25239.376970401292,13040.0,93286.11819529787,5116.173501261225
37543,52,2023-10-07,P,37814.776955922374,0.0,2000.0,4166.941405677083
37544,35,2023-11-11,P,31363.098428311663,18849.0,2000.0,6869.523017809526
37545,44,2023-11-18,P,36874.23429827032,14721.0,2000.0,3331.967361146716
37546,49,2023-09-05,R,32997.98114673127,6852.0,62804.760792734785,2434.1223293441412
37547,43,2023-10-03,R,36258.84745564175,12804.0,2000.0,3238.115665675402
37548,60,2023-10-29,R,22509.31067730747,10720.0,49356.57580686637,3562.4009431052027
37549,48,2023-11-24,T,19568.820095737537,10997.0,117717.19783709686,9117.499776541033
37550,41,2023-11-27,R,22162.397833881434,5591.0,71581.27039154194,200.0
37551,37,2023-09-13,T,26666.529281003783,10528.0,30577.99700979646,4546.905797310891
37552,45,2023-09-13,R,36909.45813954653,17926.0,22781.64335343926,4211.601407232118
37553,30,2023-09-07,R,39746.615248778995,9199.0,61599.62066363827,4174.196956148417
37554,33,2023-11-19,T,35869.613530515824,21359.0,2000.0,4793.356733525166
37555,30,2023-10-10,R,37937.80511504557,3438.0,82638.15524079227,5222.798805649576
37556,35,2023-11-14,T,22843.04884674607,20551.0,2000.0,5043.689588603286
37557,27,2023-09-01,P,38032.27877810901,10271.0,43361.80293808773,5138.005338150561
37558,40,2023-09-10,P,35458.490343657846,13893.0,2000.0,4084.9646373054034
37559,58,2023-11-23,T,24343.486481874366,8099.0,2000.0,5805.4124687482245
37560,56,2023-10-07,R,33256.35451446598,0.0,76423.87635736165,5020.748175464383
37561,60,2023-10-26,R,40432.779041869944,2174.0,2000.0,5241.328712462607
37562,62,2023-10-10,P,19969.703265771575,4235.0,107638.05690228968,5677.5080712588115
37563,49,2023-10-13,R,32065.77645254799,6855.0,93722.3597277911,6694.173255860798
37564,34,2023-09-18,P,35120.67840605948,20679.0,2000.0,4094.7020175864927
37565,46,2023-10-26,R,53962.057986277316,13503.0,116301.52048388105,5551.89115213707
37566,20,2023-09-20,R,26357.050608123445,9079.0,2000.0,1552.3868718384351
37567,59,2023-09-18,R,35176.03612587241,5990.0,72626.38385847135,4505.702948963361
37568,42,2023-10-17,P,33820.05841279024,0.0,2000.0,8337.888636595599
37569,54,2023-11-08,R,33905.1564573628,17670.0,85175.29419718974,6977.061573037955
37570,49,2023-11-23,T,36647.49781921807,0.0,19842.22577094494,4371.481481683983
37571,43,2023-11-26,P,41721.705913528014,14363.0,32282.984687249264,3614.9486987338655
37572,43,2023-09-03,T,24334.74642045333,25893.0,3610.062315506495,10223.54349551201
37573,31,2023-11-07,P,57848.425046538105,4849.0,34970.47404472169,3821.10226366383
37574,52,2023-10-13,T,39200.52168432207,11664.0,2000.0,7035.755332970085
37575,46,2023-09-26,R,33270.08205870935,11053.0,51429.82652733975,6123.528180041958
37576,47,2023-11-03,T,26270.62038488818,16433.0,2000.0,4979.84468824155
37577,31,2023-11-28,R,49944.10302635368,2932.0,73386.80642779252,3047.7312846001414
37578,32,2023-11-16,P,50519.46028640519,25813.0,2000.0,4752.256851032702
37579,39,2023-09-24,R,44211.87570100815,6564.0,39216.14019314863,4871.067059287404
37580,38,2023-10-04,T,6016.838861398468,0.0,2000.0,3330.6727158619706
37581,41,2023-09-10,T,23837.690987709568,18517.0,129248.96129326713,6240.251040344148
37582,34,2023-11-20,P,26950.18344461177,16479.0,29195.933195087466,6307.491929192212
37583,35,2023-11-09,T,20160.78887427714,13720.0,137525.87542810565,5345.1543089579645
37584,25,2023-09-03,R,36646.50341372999,19625.0,77469.69303645505,7903.619510768464
37585,51,2023-11-04,T,34564.084108264025,3540.0,2000.0,4463.352220773717
37586,44,2023-09-02,P,26874.383299521953,6037.0,25897.651835664583,8304.722318629952
37587,42,2023-09-21,P,30363.581628480722,8781.0,2000.0,3431.6822087422397
37588,40,2023-09-22,R,38441.02052610919,15151.0,2000.0,6726.135302895331
37589,48,2023-11-13,P,23326.49108610605,10617.0,36935.2853740031,3054.4519565405903
37590,27,2023-09-09,T,38843.15116125157,16319.0,73717.76774984464,2822.247760830981
37591,46,2023-11-01,T,23414.975693239172,5475.0,79526.80466470557,4146.577135794518
37592,49,2023-09-05,T,24774.05858990638,7164.0,2000.0,6353.050474534181
37593,24,2023-10-31,T,31814.030105604827,3437.0,2000.0,3381.9177929882667
37594,35,2023-11-27,R,19260.42979204128,5034.0,2000.0,4974.80242970627
37595,37,2023-09-02,R,29547.581242028802,17810.0,18542.057990226123,5955.833203039286
37596,56,2023-11-02,P,37728.95599972969,10619.0,2000.0,5194.393713622894
37597,34,2023-11-21,R,39554.49205374888,2563.0,2000.0,6280.936579365464
37598,62,2023-09-20,R,50563.7938906871,12889.0,2000.0,7807.958863961028
37599,31,2023-09-25,T,32056.369545008518,4495.0,2000.0,5046.495176092633
37600,49,2023-09-03,T,37339.47518537078,0.0,24370.50820660332,5053.653428440002
37601,41,2023-09-28,T,23653.75213663365,11888.0,68437.54898987479,7746.488740425959
37602,23,2023-09-11,P,38008.757951675325,12847.0,2000.0,3160.419675821247
37603,40,2023-10-12,P,11188.17065913343,13168.0,2000.0,2244.0346665310176
37604,30,2023-11-24,T,27831.884198396838,5452.0,2000.0,4041.0983320897185
37605,56,2023-09-15,P,46304.23934695276,14923.5,21347.20359844082,928.7402065949209
37606,40,2023-11-09,T,25754.359177578448,165.0,90701.104420239,5415.750460696417
37607,32,2023-10-21,P,9232.396572404774,16123.0,51025.69272620906,6789.303914806759
37608,41,2023-10-14,R,28693.704133015468,5021.0,2000.0,5808.738669069232
37609,53,2023-09-15,P,9950.855095243642,7500.0,75897.9504400028,3347.3531800563387
37610,40,2023-10-27,T,24697.915632008237,7089.0,34387.36688221646,4003.388164254979
37611,40,2023-11-11,P,28627.522330429772,10701.0,2000.0,4626.361337448156
37612,32,2023-11-27,P,42000.56339375173,2357.0,52053.7397725636,4602.278761989331
37613,40,2023-11-07,T,39824.569878137714,7900.0,49085.13152684096,6998.859042981258
37614,36,2023-09-19,T,36293.8545512602,16503.0,2000.0,3787.982300889791
37615,35,2023-09-30,P,23443.998523230308,18591.0,2000.0,4027.361415886787
37616,36,2023-11-08,T,40218.02245427455,23230.0,2000.0,5649.037661122426
37617,40,2023-10-04,P,31619.990733387036,6318.0,82862.84854306736,6034.378636133033
37618,52,2023-09-16,R,43730.661869686264,15914.0,143750.36496041188,5085.133871807253
37619,33,2023-09-04,T,42049.135694084194,5831.0,2000.0,6597.909319171752
37620,59,2023-09-15,T,32280.946327689446,10429.5,2000.0,4513.1377648732905
37621,31,2023-11-29,R,25074.305688413675,9488.0,2000.0,3592.049194528164
37622,38,2023-10-02,T,33828.70151819519,23963.0,50088.5436480905,5445.128316284031
37623,41,2023-10-10,R,31922.591265760806,8681.0,2000.0,8040.988091800149
37624,36,2023-10-22,R,22169.63764727056,11478.0,2000.0,8520.955257838863
37625,39,2023-10-03,T,18396.95058016277,0.0,106752.26299816575,2387.511178382715
37626,57,2023-11-11,T,45586.35464804131,4911.0,19952.90987877427,5996.390835618448
37627,46,2023-09-20,R,22900.259598486482,12096.0,2000.0,4520.941740536128
37628,37,2023-11-14,T,39094.001154912294,8721.0,2000.0,5882.72763549093
37629,33,2023-09-14,R,41694.30788437084,15456.0,87963.56222505898,4337.704493131999
37630,29,2023-11-22,T,26730.91444979686,1286.0,15406.463297983799,4166.192727583002
37631,55,2023-10-19,R,27054.542713683106,6752.0,99235.42174422444,5126.456834159922
37632,40,2023-11-16,R,12723.734822865212,12232.0,2000.0,5832.666402345455
37633,31,2023-10-29,R,42877.75080566836,13128.0,144219.00721112877,7381.114648601846
37634,25,2023-09-17,P,34524.073978793924,19683.0,2000.0,8451.939271015304
37635,38,2023-09-01,R,42244.42999256331,12809.0,2000.0,7102.930275053897
37636,39,2023-11-22,P,33637.75284708401,19584.0,2000.0,351.39604248300384
37637,44,2023-10-07,R,26770.940811503515,7954.0,104131.50724656892,6237.439470716143
37638,36,2023-10-11,P,47404.67482233526,5514.0,2000.0,6361.205132489293
37639,35,2023-09-22,P,27386.139458767917,12124.0,105688.68777811698,5602.6775658500665
37640,30,2023-09-19,T,28950.953446304848,27514.0,5972.888368984862,8117.670805670982
37641,50,2023-09-16,P,35841.10648546443,11430.0,2000.0,4412.766839165881
37642,39,2023-11-06,T,31582.232424570182,16518.0,144511.97775003206,5376.213718862954
37643,27,2023-11-20,T,38144.481444255245,15530.0,2000.0,6351.108561111848
37644,46,2023-09-22,P,24316.441794447703,9466.0,14433.588062774143,4159.594849559917
37645,45,2023-11-07,R,53757.27744068036,4258.0,88209.34639851174,2126.5673459628506
37646,38,2023-11-01,R,27935.26220008753,14238.0,41229.241430973554,4045.547929199528
37647,38,2023-10-09,P,23325.276050961085,2873.0,2000.0,5284.70244470801
37648,56,2023-09-19,R,16273.39878813747,10478.0,9049.911418218058,4663.285869665966
37649,31,2023-10-25,R,23416.985464025573,12090.0,29445.930131458445,2787.330234776233
37650,32,2023-10-15,P,28778.14367162803,3133.5,2000.0,6805.8776438475625
37651,35,2023-10-30,T,30769.48642184629,16633.5,2000.0,5812.566236444958
37652,40,2023-10-02,P,29282.980321695908,11012.0,90368.66040206392,5466.810061506529
37653,27,2023-10-09,P,38949.87974689014,9209.0,35975.01574711332,5637.571888413286
37654,36,2023-09-05,T,25855.044439981524,5118.0,83215.71077130751,5498.045319069227
37655,28,2023-10-28,T,39124.87122989422,5844.0,33835.5247765396,1381.097617668992
37656,38,2023-09-27,R,35932.74797799581,2322.0,49662.99487353327,6003.692924313804
37657,30,2023-09-26,P,30851.760371275563,3595.0,12492.224748513323,6250.779753626515
37658,35,2023-11-12,P,21201.22697424304,17249.0,2000.0,7414.7738094283195
37659,42,2023-10-24,R,23196.054975915908,2074.0,2000.0,9340.261230617674
37660,54,2023-11-14,P,35292.99913887873,2842.0,2000.0,3734.6401958080965
37661,29,2023-11-08,P,33017.65806122146,4326.0,52649.053324722896,2654.9158784183205
37662,34,2023-09-12,P,40235.908229546825,17918.0,96844.02462510343,5609.896783112852
37663,52,2023-09-11,P,28682.285358031088,6969.0,2000.0,6010.87715319786
37664,37,2023-10-19,R,17927.56988595271,7480.0,32990.07427943812,200.0
37665,35,2023-10-27,P,26989.9361739139,8344.0,76338.16712010218,2268.3594238119335
37666,37,2023-11-16,T,18092.979011736148,10975.0,82162.54132964597,4083.327568934141
37667,62,2023-10-15,T,43019.608704025195,33847.5,74967.49333952239,4866.123771876627
37668,38,2023-09-17,R,20869.27838646469,9765.0,3226.5678191991183,5815.731295753606
37669,40,2023-09-05,T,28650.915548592904,0.0,2000.0,4740.218044446756
37670,48,2023-09-21,T,23538.11900934131,10808.0,2000.0,4542.707237532047
37671,38,2023-09-21,T,13770.69771529426,0.0,2000.0,5598.3836027232455
37672,29,2023-11-24,P,36502.23493999671,0.0,34553.378777815495,5732.527339398995
37673,32,2023-11-20,T,31786.300896217283,10614.0,111523.09432313558,4203.322768657768
37674,46,2023-09-21,P,12312.650261872215,147.0,2000.0,6455.932979804205
37675,34,2023-11-01,T,35529.32211417419,12443.0,2000.0,6781.942999247178
37676,32,2023-11-26,R,22016.46815410657,0.0,87852.93963484341,5839.381111422342
37677,32,2023-11-02,T,28619.18899519796,13048.0,25907.171031924183,418.51411985083996
37678,26,2023-11-24,P,35311.24122453962,0.0,2000.0,4923.034677197975
37679,42,2023-11-18,P,20210.688498706986,14889.0,2000.0,366.9104511577125
37680,34,2023-09-28,P,40678.42664198206,18851.0,55526.5543313584,11727.054408093893
37681,46,2023-10-02,P,41372.522026788174,15131.0,8841.170078433643,7360.3509757979045
37682,45,2023-09-30,T,23895.78654623022,22323.0,83366.65642676294,7410.3900871765745
37683,34,2023-09-22,T,16098.001318032459,7459.0,2000.0,5689.597775534682
37684,43,2023-09-04,R,15808.710026274792,13207.0,2000.0,3429.3408894642243
37685,36,2023-11-08,R,24829.02761456269,22145.0,27541.899014337137,6673.63658879809
37686,41,2023-11-06,R,35883.675467511945,451.0,2000.0,6647.5312669376735
37687,62,2023-10-11,R,29291.69502929431,36821.0,2000.0,4803.690196215723
37688,31,2023-10-17,R,43008.529197696,15051.0,70055.30944964371,4651.03497193801
37689,28,2023-09-17,T,41526.43054850855,7706.0,39008.48380941362,2691.8934592554106
37690,24,2023-10-27,R,42608.1577398614,7738.0,95108.17086294577,6138.572703582831
37691,46,2023-09-20,P,19071.628247053945,13978.0,63981.8703662681,6543.666039571449
37692,49,2023-09-01,P,34915.917428657565,11900.0,2000.0,4262.591452164814
37693,55,2023-09-26,T,39847.244940445074,14568.0,2000.0,2572.0976524067028
37694,51,2023-10-28,R,38456.53116976603,10837.0,2000.0,5208.503925466601
37695,55,2023-09-19,R,45948.7707567985,7404.0,2536.48657852211,8389.534834138829
37696,34,2023-11-09,P,18410.174912485974,17624.0,108549.790109773,7305.005539516829
37697,62,2023-09-12,T,10474.762599507249,8062.0,2000.0,429.08648694518433
37698,30,2023-10-04,P,32766.264602631538,12306.0,40398.92389635681,1056.0794522895226
37699,47,2023-09-10,P,12512.369164620144,6706.0,10083.788232762156,3269.890127476473
37700,56,2023-11-22,R,25576.71738008963,21685.0,117144.57000874967,2430.092501502606
37701,41,2023-10-08,R,15301.326276828724,11716.0,12684.065796024017,3580.4937939134943
37702,25,2023-10-15,R,41817.52558318674,23250.0,51994.68591527083,5331.918579622045
37703,35,2023-10-27,R,23645.499671080717,11652.0,136349.23833839924,7165.923654698835
37704,22,2023-09-30,R,33642.622231086556,0.0,100368.5955864472,6026.300933914557
37705,35,2023-09-22,R,20291.982688364827,15471.0,2000.0,3474.4573824007734
37706,30,2023-11-22,R,10223.419488205302,12711.0,78431.5260547244,3951.801703789238
37707,28,2023-11-14,R,37869.2017820109,15189.0,2000.0,3355.975622017671
37708,46,2023-10-06,T,26536.451735261733,15590.0,10948.911122539901,8052.232626022795
37709,23,2023-10-02,T,30785.385003011103,10045.0,76033.88946592376,5628.925478860348
37710,52,2023-09-10,P,28487.85363071443,14964.0,2000.0,4218.172747497512
37711,31,2023-10-25,T,28776.12451376183,4053.0,81231.69831683558,1897.7408203477407
37712,35,2023-10-14,T,21213.164818560792,5787.0,2000.0,3633.7123169399515
37713,43,2023-10-18,T,38348.47884054559,0.0,200000.0,7832.392218141571
37714,48,2023-11-17,T,38784.723114116816,0.0,2000.0,8575.922532965513
37715,37,2023-10-01,R,20421.218135362145,11991.0,2000.0,4515.044280609692
37716,28,2023-09-07,P,18336.447395400035,9616.0,2000.0,4700.389656446713
37717,46,2023-09-16,R,21042.332453945797,204.0,2000.0,4880.875453280958
37718,50,2023-11-17,T,39623.5771152556,14991.0,27894.52013805341,3758.5975261333415
37719,39,2023-11-03,P,26004.96100750762,2952.0,2000.0,4676.500229816122
37720,57,2023-11-18,R,36975.036538719476,12068.0,53623.67866319134,4429.805651720488
37721,43,2023-11-08,P,47277.652713945965,8058.0,2000.0,4474.382246799262
37722,37,2023-10-20,T,11411.103396824823,14073.0,2000.0,4563.985976050916
37723,40,2023-09-25,R,44909.031963635396,6068.0,51065.51848397814,3058.277578853213
37724,41,2023-10-16,T,43944.1035197974,5037.0,38151.17793462858,5492.054208959814
37725,35,2023-11-22,T,17451.594731703357,0.0,23663.706689536873,2067.470520606664
37726,26,2023-10-03,T,31977.46237850656,3376.0,43280.547680381635,7003.343226565311
37727,26,2023-10-05,P,40664.11311633632,13709.0,48468.727272661024,6189.465011193888
37728,43,2023-11-14,T,38292.71035500124,11015.0,2000.0,6277.099080255286
37729,41,2023-11-11,P,19629.788365153625,3619.0,55948.959102227185,2466.9629925264503
37730,40,2023-11-18,P,19072.993976826518,4112.0,48965.44142113823,4075.0652261163
37731,33,2023-09-19,T,28417.103374896367,0.0,75045.8665516222,6146.58981662969
37732,46,2023-10-01,R,29076.00136390599,925.0,59679.90582348829,7332.801706372571
37733,32,2023-10-07,P,38160.86085569735,7397.0,2000.0,2318.428988833113
37734,27,2023-09-13,P,41725.10445585529,20172.0,114336.19625078696,6287.733357920028
37735,27,2023-09-12,T,43065.75801590215,8949.0,24630.043315508832,2505.223725558054
37736,28,2023-11-28,T,25404.36964493479,8089.0,2000.0,4604.882344107925
37737,53,2023-09-22,R,38911.54798189681,13880.0,2000.0,3464.7383420724154
37738,39,2023-10-23,R,30826.270052829306,5653.0,2000.0,5711.155940660075
37739,46,2023-11-18,T,46100.52607297901,8596.0,69254.86508110352,5498.642669982403
37740,52,2023-10-13,P,17758.16875091414,2808.0,2000.0,4384.440764909795
37741,40,2023-09-17,P,45380.031445828005,17842.0,2000.0,2105.519470447099
37742,60,2023-10-02,P,25353.3467466664,4935.0,44277.4265242949,7843.963710222603
37743,30,2023-10-12,T,41651.56628765652,19037.0,21632.233066026114,5759.329119501783
37744,42,2023-09-05,R,32168.812596307915,16482.0,93617.86282725433,6568.860539831595
37745,26,2023-10-17,P,21434.476293021642,20694.0,2000.0,4443.330899955132
37746,62,2023-10-19,P,33946.40242013587,14743.0,2364.34960361137,5378.96071817334
37747,45,2023-10-30,P,35520.93617942508,34732.5,131566.99550331396,5811.197413031855
37748,35,2023-11-19,T,32480.284969734417,3141.0,45686.38631355418,6799.414814108125
37749,52,2023-09-16,T,17494.85077088047,24040.0,63177.55158742584,4491.135099785217
37750,30,2023-11-12,R,16546.940695010293,6252.0,58630.758416086974,5813.554486574855
37751,32,2023-11-04,R,38852.69135046596,0.0,20745.64500203915,5990.577704312282
37752,61,2023-11-20,P,33408.44643597756,8299.0,19172.811571135448,3061.408043650711
37753,40,2023-10-28,R,38043.78032654479,5242.0,2000.0,6398.061620417683
37754,45,2023-11-08,R,6819.783573874953,0.0,25522.119610264093,6660.924366116148
37755,31,2023-10-04,T,33380.50110142911,8699.0,2000.0,4550.747430881012
37756,38,2023-10-26,T,50657.05874843139,5351.0,90333.13221355173,6358.842477742071
37757,38,2023-11-26,T,7754.567561774078,24779.0,2000.0,4854.64371257862
37758,29,2023-10-21,R,23586.747823545298,12489.0,80501.08757966271,2249.4952208924724
37759,44,2023-11-14,R,36594.421434261436,13783.0,37948.35134475847,1669.3184593082688
37760,43,2023-09-07,T,26575.722776738636,13408.0,2000.0,5566.757673517482
37761,43,2023-11-21,R,37764.69898553493,5765.0,41359.64952608934,6957.827347667941
37762,34,2023-11-29,P,17947.8580419013,24785.0,2000.0,4228.1913476214495
37763,48,2023-11-24,T,18076.582442673924,12006.0,2000.0,5788.883775447372
37764,54,2023-11-22,P,32817.17603764512,5387.0,43389.39847534847,681.2075798346823
37765,40,2023-11-01,P,24508.629770792395,6931.0,20321.44774592115,6259.877374464702
37766,48,2023-09-03,P,49688.520523436775,25955.0,2000.0,5400.790327181493
37767,48,2023-11-17,T,35423.439729059595,3942.0,2000.0,6250.112510216929
